99,217,221,58.69,4
100,220,224,58.69,4
101,216,219,58.69,4
102,220,222,58.69,4
103,221,223,58.69,4
104,222,224,58.69,4
105,223,225,58.69,4
106,223,228,58.69,4
107,222,227,58.68,4
108,225,229,58.68,4
109,225,229,58.68,4
110,224,228,58.68,4
111,232,240,58.68,4
112,234,242,58.68,4
113,234,242,58.68,4
114,233,239,58.68,4
115,235,241,58.68,4
116,241,248,58.68,4
117,244,250,58.68,4
118,242,248,58.68,4
119,240,246,58.68,4
120,242,247,58.68,4
121,246,253,58.67,4
122,249,255,58.67,4
123,251,256,58.67,4
124,244,250,58.67,4
125,246,251,58.67,4
126,248,253,58.67,4
127,251,255,58.67,4
128,252,256,58.67,4
129,253,257,58.67,4
130,256,259,58.67,4
131,252,255,58.67,4
132,251,255,58.67,4
133,253,256,58.67,4
134,253,256,58.67,4
135,254,257,58.67,4
136,258,260,58.67,4
137,259,261,58.66,4
138,261,263,58.66,4
139,261,263,58.66,4
140,262,264,58.66,4
141,256,262,58.66,4
142,252,260,58.66,4
143,247,254,58.66,4
144,245,252,58.66,4
145,241,247,58.66,4
146,229,237,58.66,4
147,226,233,58.66,4
148,222,230,58.66,4
149,221,229,58.66,4
150,217,224,58.66,4
151,207,213,58.65,4
152,205,214,58.65,4
153,203,211,58.65,4
154,199,207,58.65,4
155,195,202,58.65,4
156,193,198,58.65,4
157,189,194,58.65,4
158,186,191,58.65,4
159,186,191,58.65,4
160,186,191,58.65,4
161,181,184,58.65,4
162,180,183,58.65,4
163,180,183,58.65,4
164,181,184,58.65,4
165,180,183,58.64,4
166,175,177,58.64,4
167,176,180,58.64,4
168,177,181,58.64,4
169,177,181,58.64,4
170,174,177,58.64,4
171,162,165,58.64,4
172,160,168,58.64,4
173,157,164,58.64,4
174,155,164,58.64,4
175,151,160,58.64,4
176,143,151,58.64,4
177,142,149,58.64,4
178,140,151,58.63,4
179,139,149,58.63,4
180,137,149,58.63,4
181,131,142,58.63,4
182,131,141,58.63,4
183,129,139,58.63,4
184,129,140,58.63,4
185,128,139,58.63,4
186,127,137,58.63,4
187,126,135,58.63,4
188,125,134,58.63,4
189,125,133,58.63,4
190,124,132,58.63,4
191,121,128,58.63,4
192,120,127,58.63,4
193,119,126,58.63,4
194,119,125,58.63,4
195,119,125,58.63,4
196,118,123,58.62,4
197,118,123,58.62,4
198,115,119,58.62,4
199,114,118,58.62,4
200,114,118,58.62,4
201,114,117,58.62,4
202,112,115,58.62,4
203,110,116,58.62,4
204,111,116,58.62,4
205,110,115,58.62,4
206,107,111,58.62,4
207,108,112,58.62,4
208,108,116,58.62,4
209,108,118,58.61,4
210,106,115,58.61,4
211,121,128,58.61,4
212,129,136,58.61,4
213,133,145,58.61,4
214,137,148,58.61,4
215,139,151,58.61,4
216,155,165,58.61,4
217,161,170,58.61,4
218,164,173,58.61,4
219,163,173,58.61,4
220,169,179,58.61,4
221,177,186,58.61,4
222,182,190,58.61,4
223,185,193,58.60,4
224,182,189,58.60,4
225,187,194,58.60,4
226,193,199,58.60,4
227,197,203,58.60,4
228,199,204,58.60,4
229,195,200,58.60,4
230,200,204,58.60,4
231,204,208,58.60,4
232,206,209,58.60,4
233,209,213,58.60,4
234,209,213,58.60,4
235,209,212,58.60,4
236,211,216,58.60,4
237,211,216,58.59,4
238,214,218,58.59,4
239,215,220,58.59,4
240,217,221,58.59,4
241,219,223,58.59,4
242,220,224,58.59,4
243,218,225,58.59,4
244,218,225,58.59,4
245,219,227,58.59,4
246,221,229,58.59,4
247,223,231,58.59,4
248,225,232,58.59,4
249,224,230,58.59,4
250,220,230,58.59,4
251,211,222,58.59,4
252,207,218,58.59,4
253,204,214,58.59,4
254,203,212,58.59,4
255,200,209,58.58,4
256,193,200,58.58,4
257,188,195,58.58,4
258,187,194,58.58,4
259,186,192,58.58,4
260,184,190,58.58,4
261,177,182,58.58,4
262,176,181,58.58,4
263,176,180,58.58,4
264,174,179,58.58,4
265,169,173,58.58,4
266,169,172,58.58,4
267,169,172,58.58,4
268,168,171,58.57,4
269,164,167,58.57,4
270,163,166,58.57,4
271,163,167,58.57,4
272,163,167,58.57,4
273,164,167,58.57,4
274,159,162,58.57,4
275,159,162,58.57,4
276,160,169,58.57,4
277,161,171,58.57,4
278,158,168,58.57,4
279,156,166,58.57,4
280,157,166,58.57,4
281,158,170,58.56,4
282,155,168,58.56,4
283,154,167,58.56,4
284,156,167,58.56,4
285,156,167,58.56,4
286,174,184,58.56,4
287,175,184,58.56,4
288,185,193,58.56,4
289,192,200,58.56,4
290,205,213,58.56,4
291,221,228,58.56,4
292,227,233,58.56,4
293,236,242,58.56,4
294,236,242,58.56,4
295,242,247,58.56,4
296,256,261,58.55,4
297,260,265,58.55,4
298,266,271,58.55,4
299,270,274,58.55,4
300,272,278,58.55,4
301,280,283,58.55,4
302,284,287,58.55,4
303,285,288,58.55,4
304,284,289,58.55,4
305,290,293,58.55,4
306,297,302,58.55,4
307,300,304,58.55,4
308,303,307,58.55,4
309,305,309,58.55,4
310,308,312,58.55,4
311,308,312,58.55,4
312,311,314,58.55,4
313,313,322,58.55,4
314,313,322,58.54,4
315,315,326,58.54,4
316,316,325,58.54,4
317,318,327,58.54,4
318,320,328,58.54,4
319,319,331,58.54,4
320,304,317,58.54,4
321,277,289,58.54,4
322,267,278,58.54,4
323,257,267,58.54,4
324,252,261,58.54,4
325,242,250,58.54,4
326,226,233,58.53,4
327,218,225,58.53,4
328,210,217,58.53,4
329,208,214,58.53,4
330,201,207,58.53,4
331,192,196,58.53,4
332,189,193,58.53,4
333,184,188,58.53,4
334,181,185,58.53,4
335,177,181,58.53,4
336,171,174,58.53,4
337,169,172,58.53,4
338,165,168,58.53,4
339,163,165,58.53,4
340,161,166,58.53,4
341,157,161,58.52,4
342,156,159,58.52,4
343,153,156,58.52,4
344,151,154,58.52,4
345,150,157,58.52,4
346,149,159,58.52,4
347,147,157,58.52,4
348,147,156,58.52,4
349,145,153,58.52,4
350,145,153,58.52,4
351,142,154,58.52,4
352,142,153,58.52,4
353,141,154,58.52,4
354,141,153,58.52,4
355,140,151,58.52,4
356,143,153,58.51,4
357,152,161,58.51,4
358,160,169,58.51,4
359,174,182,58.51,4
360,179,187,58.51,4
361,198,206,58.51,4
362,205,212,58.51,4
363,215,222,58.51,4
364,221,228,58.51,4
365,231,236,58.51,4
366,239,244,58.51,4
367,247,254,58.51,4
368,249,254,58.51,4
369,259,263,58.51,4
370,261,265,58.51,4
371,271,275,58.51,4
372,274,278,58.51,4
373,280,283,58.50,4
374,281,284,58.50,4
375,286,288,58.50,4
376,292,296,58.50,4
377,291,295,58.50,4
378,296,301,58.50,4
379,302,305,58.50,4
380,300,303,58.50,4
381,304,313,58.50,4
382,310,320,58.50,4
383,307,317,58.50,4
384,310,319,58.50,4
385,310,319,58.50,4
386,315,322,58.49,4
387,313,319,58.49,4
388,314,320,58.49,4
389,313,319,58.49,4
390,315,321,58.49,4
391,314,318,58.49,4
392,313,317,58.49,4
393,313,318,58.49,4
394,315,319,58.49,4
395,315,319,58.49,4
396,317,320,58.49,4
397,315,318,58.49,4
398,316,319,58.49,4
399,314,317,58.49,4
400,315,318,58.48,4
401,316,318,58.48,4
402,316,318,58.48,4
403,315,317,58.48,4
404,314,315,58.48,4
405,315,317,58.48,4
406,317,318,58.48,4
407,318,319,58.48,4
408,318,319,58.48,4
409,317,325,58.48,4
410,319,327,58.48,4
411,317,326,58.48,4
412,317,326,58.48,4
413,319,327,58.48,4
414,317,325,58.48,4
415,320,327,58.48,4
416,322,335,58.47,4
417,322,336,58.47,4
418,321,335,58.47,4
419,318,331,58.47,4
420,317,330,58.47,4
421,320,330,58.47,4
422,321,331,58.47,4
423,322,332,58.47,4
424,317,326,58.47,4
425,314,323,58.47,4
426,293,301,58.47,4
427,290,297,58.47,4
428,281,288,58.47,4
429,272,278,58.47,4
430,269,275,58.47,4
431,252,256,58.46,4
432,245,249,58.46,4
433,243,247,58.46,4
434,236,239,58.46,4
435,232,235,58.46,4
436,224,227,58.46,4
437,218,220,58.46,4
438,215,217,58.46,4
439,211,213,58.46,4
440,210,212,58.46,4
441,203,204,58.46,4
442,203,204,58.46,4
443,200,207,58.45,4
444,195,205,58.45,4
445,195,204,58.45,4
446,191,199,58.45,4
447,191,199,58.45,4
448,190,203,58.45,4
449,188,203,58.45,4
450,187,201,58.45,4
451,185,197,58.45,4
452,186,197,58.45,4
453,184,194,58.45,4
454,185,194,58.45,4
455,186,194,58.45,4
456,199,205,58.45,4
457,202,208,58.44,4
458,208,213,58.44,4
459,208,213,58.44,4
460,213,218,58.44,4
461,222,227,58.44,4
462,225,230,58.44,4
463,227,231,58.44,4
464,230,234,58.44,4
465,235,239,58.44,4
466,235,238,58.44,4
467,238,241,58.44,4
468,240,243,58.44,4
469,245,247,58.44,4
470,247,249,58.44,4
471,249,252,58.44,4
472,251,253,58.44,4
473,255,257,58.43,4
474,253,255,58.43,4
475,253,255,58.43,4
476,258,260,58.43,4
477,258,259,58.43,4
478,259,267,58.43,4
479,261,268,58.43,4
480,258,269,58.43,4
481,263,271,58.43,4
482,262,269,58.43,4
483,265,276,58.43,4
484,264,275,58.43,4
485,262,274,58.43,4
486,264,274,58.43,4
487,265,275,58.42,4
488,268,277,58.42,4
489,263,272,58.42,4
490,264,273,58.42,4
491,268,274,58.42,4
492,265,272,58.42,4
493,264,270,58.42,4
494,263,269,58.42,4
495,264,269,58.42,4
496,252,256,58.42,4
497,248,252,58.42,4
498,244,248,58.42,4
499,240,244,58.42,4
500,234,237,58.42,4
501,226,229,58.41,4
502,224,227,58.41,4
503,222,225,58.41,4
504,217,221,58.41,4
505,215,219,58.41,4
506,210,214,58.41,4
507,209,213,58.41,4
508,209,212,58.41,4
509,207,212,58.41,4
510,203,211,58.41,4
511,203,211,58.41,4
512,203,211,58.41,4
513,200,207,58.41,4
514,200,207,58.41,4
515,200,207,58.41,4
516,197,206,58.40,4
517,195,203,58.40,4
518,195,203,58.40,4
519,196,203,58.40,4
520,196,203,58.40,4
521,195,201,58.40,4
522,194,200,58.40,4
523,194,200,58.40,4
524,194,200,58.40,4
525,194,199,58.40,4
526,191,195,58.40,4
527,192,195,58.40,4
528,192,196,58.40,4
529,192,196,58.40,4
530,190,194,58.40,4
531,191,194,58.39,4
532,187,190,58.39,4
533,188,190,58.39,4
534,188,191,58.39,4
535,189,193,58.39,4
536,203,207,58.39,4
537,208,211,58.39,4
538,209,212,58.39,4
539,213,217,58.39,4
540,222,225,58.39,4
541,232,240,58.39,4
542,233,241,58.39,4
543,240,248,58.39,4
544,242,249,58.39,4
545,246,253,58.39,4
546,254,263,58.38,4
547,254,264,58.38,4
548,258,266,58.38,4
549,261,269,58.38,4
550,258,265,58.38,4
551,266,274,58.38,4
552,266,274,58.38,4
553,271,278,58.38,4
554,269,276,58.38,4
555,272,278,58.38,4
556,274,279,58.38,4
557,278,283,58.38,4
558,280,285,58.38,4
559,278,282,58.37,4
560,279,284,58.37,4
561,285,289,58.37,4
562,284,288,58.37,4
563,286,289,58.37,4
564,287,291,58.37,4
565,284,288,58.37,4
566,287,290,58.37,4
567,289,296,58.37,4
568,292,299,58.37,4
569,293,300,58.37,4
570,291,297,58.37,4
571,283,288,58.37,4
572,272,277,58.37,4
573,268,273,58.37,4
574,259,268,58.37,4
575,256,264,58.36,4
576,244,253,58.36,4
577,238,247,58.36,4
578,235,244,58.36,4
579,227,235,58.36,4
580,225,234,58.36,4
581,215,223,58.36,4
582,212,220,58.36,4
583,208,215,58.36,4
584,204,210,58.36,4
585,202,209,58.36,4
586,193,201,58.36,4
587,190,197,58.36,4
588,189,196,58.36,4
589,186,192,58.36,4
590,184,190,58.35,4
591,179,184,58.35,4
592,177,181,58.35,4
593,177,181,58.35,4
594,174,178,58.35,4
595,171,175,58.35,4
596,168,172,58.35,4
597,168,171,58.35,4
598,167,170,58.35,4
599,165,167,58.35,4
600,163,165,58.35,4
601,161,168,58.35,4
602,160,166,58.35,4
603,158,166,58.34,4
604,158,166,58.34,4
605,163,171,58.34,4
606,179,189,58.34,4
607,177,187,58.34,4
608,184,193,58.34,4
609,189,198,58.34,4
610,191,200,58.34,4
611,203,210,58.34,4
612,204,213,58.34,4
613,207,215,58.34,4
614,208,216,58.34,4
615,214,221,58.34,4
616,220,227,58.34,4
617,223,229,58.34,4
618,225,234,58.33,4
619,228,236,58.33,4
620,228,236,58.33,4
621,231,238,58.33,4
622,233,240,58.33,4
623,235,241,58.33,4
624,237,243,58.33,4
625,239,245,58.33,4
626,242,247,58.33,4
627,238,243,58.33,4
628,240,245,58.33,4
629,244,248,58.33,4
630,245,249,58.33,4
631,248,251,58.33,4
632,239,244,58.33,4
633,233,238,58.32,4
634,230,235,58.32,4
635,224,228,58.32,4
636,211,220,58.32,4
637,205,214,58.32,4
638,202,212,58.32,4
639,199,207,58.32,4
640,195,202,58.32,4
641,187,197,58.32,4
642,183,193,58.32,4
643,181,190,58.32,4
644,179,188,58.32,4
645,177,186,58.32,4
646,171,179,58.32,4
647,169,178,58.31,4
648,167,175,58.31,4
649,167,175,58.31,4
650,166,173,58.31,4
651,160,166,58.31,4
652,159,165,58.31,4
653,158,164,58.31,4
654,158,163,58.31,4
655,154,159,58.31,4
656,152,156,58.31,4
657,152,156,58.31,4
658,151,155,58.31,4
659,148,151,58.31,4
660,148,151,58.31,4
661,148,151,58.30,4
662,149,151,58.30,4
663,147,150,58.30,4
664,145,147,58.30,4
665,145,149,58.30,4
666,163,167,58.30,4
667,171,175,58.30,4
668,184,188,58.30,4
669,192,199,58.30,4
670,199,206,58.30,4
671,209,218,58.30,4
672,216,224,58.30,4
673,228,235,58.30,4
674,231,238,58.30,4
675,237,244,58.30,4
676,252,265,58.30,4
677,257,269,58.29,4
678,264,275,58.29,4
679,268,279,58.29,4
680,270,280,58.29,4
681,275,284,58.29,4
682,279,287,58.29,4
683,284,294,58.29,4
684,287,297,58.29,4
685,291,300,58.29,4
686,298,306,58.29,4
687,302,309,58.29,4
688,305,312,58.29,4
689,301,307,58.29,4
690,306,313,58.29,4
691,315,320,58.29,4
692,312,317,58.29,4
693,313,317,58.28,4
694,310,315,58.28,4
695,305,309,58.28,4
696,272,276,58.28,4
697,264,269,58.28,4
698,254,257,58.28,4
699,244,247,58.28,4
700,240,243,58.28,4
701,220,225,58.28,4
702,214,218,58.28,4
703,206,210,58.28,4
704,204,207,58.28,4
705,196,204,58.28,4
706,185,193,58.27,4
707,180,188,58.27,4
708,178,186,58.27,4
709,173,180,58.27,4
710,171,182,58.27,4
711,163,174,58.27,4
712,159,170,58.27,4
713,156,166,58.27,4
714,155,164,58.27,4
715,150,159,58.27,4
716,146,156,58.27,4
717,143,152,58.27,4
718,142,151,58.27,4
719,139,147,58.27,4
720,139,146,58.27,4
721,136,143,58.26,4
722,135,141,58.26,4
723,135,140,58.26,4
724,149,154,58.26,4
725,155,160,58.26,4
726,173,178,58.26,4
727,188,192,58.26,4
728,192,198,58.26,4
729,194,198,58.26,4
730,207,210,58.26,4
731,218,222,58.26,4
732,229,232,58.26,4
733,230,233,58.26,4
734,238,240,58.26,4
735,242,247,58.26,4
736,254,258,58.25,4
737,257,261,58.25,4
738,261,265,58.25,4
739,269,277,58.25,4
740,271,278,58.25,4
741,280,287,58.25,4
742,280,286,58.25,4
743,283,289,58.25,4
744,287,292,58.25,4
745,288,300,58.25,4
746,293,303,58.25,4
747,298,307,58.25,4
748,294,303,58.25,4
749,299,307,58.25,4
750,297,309,58.25,4
751,300,311,58.24,4
752,305,313,58.24,4
753,307,315,58.24,4
754,307,314,58.24,4
755,303,309,58.24,4
756,279,285,58.24,4
757,274,279,58.24,4
758,263,268,58.24,4
759,258,262,58.24,4
760,249,253,58.24,4
761,233,238,58.24,4
762,229,235,58.24,4
763,221,227,58.24,4
764,215,220,58.23,4
765,211,215,58.23,4
766,198,204,58.23,4
767,194,200,58.23,4
768,191,196,58.23,4
769,185,190,58.23,4
770,183,188,58.23,4
771,177,185,58.23,4
772,174,181,58.23,4
773,173,180,58.23,4
774,168,175,58.23,4
775,167,174,58.23,4
776,165,175,58.23,4
777,162,171,58.23,4
778,161,170,58.23,4
779,160,169,58.22,4
780,159,167,58.22,4
781,155,162,58.22,4
782,158,165,58.22,4
783,169,177,58.22,4
784,176,184,58.22,4
785,179,186,58.22,4
786,196,203,58.22,4
787,203,209,58.22,4
788,209,215,58.22,4
789,218,224,58.22,4
790,221,227,58.22,4
791,234,239,58.22,4
792,239,244,58.22,4
793,244,248,58.22,4
794,248,252,58.22,4
795,250,254,58.22,4
796,261,265,58.21,4
797,267,270,58.21,4
798,270,276,58.21,4
799,270,275,58.21,4
800,277,282,58.21,4
801,283,289,58.21,4
802,286,291,58.21,4
803,285,290,58.21,4
804,291,296,58.21,4
805,289,294,58.21,4
806,293,301,58.21,4
807,298,306,58.21,4
808,296,303,58.21,4
809,299,305,58.20,4
810,301,307,58.20,4
811,306,313,58.20,4
812,308,315,58.20,4
813,306,312,58.20,4
814,308,314,58.20,4
815,309,315,58.20,4
816,305,310,58.20,4
817,301,308,58.20,4
818,292,298,58.20,4
819,287,294,58.20,4
820,280,286,58.20,4
821,269,274,58.20,4
822,264,269,58.20,4
823,259,263,58.19,4
824,255,260,58.19,4
825,251,257,58.19,4
826,244,249,58.19,4
827,238,244,58.19,4
828,236,241,58.19,4
829,234,238,58.19,4
830,231,235,58.19,4
831,227,233,58.19,4
832,226,232,58.19,4
833,222,228,58.19,4
834,221,226,58.19,4
835,218,227,58.19,4
836,215,223,58.19,4
837,214,222,58.19,4
838,214,221,58.19,4
839,214,221,58.18,4
840,211,217,58.18,4
841,208,216,58.18,4
842,208,215,58.18,4
843,208,215,58.18,4
844,205,212,58.18,4
845,206,212,58.18,4
846,204,209,58.18,4
847,201,209,58.18,4
848,202,209,58.18,4
849,199,206,58.18,4
850,200,206,58.18,4
851,199,205,58.18,4
852,199,204,58.18,4
853,197,204,58.18,4
854,197,204,58.18,4
855,196,202,58.17,4
856,200,205,58.17,4
857,202,207,58.17,4
858,209,213,58.17,4
859,213,217,58.17,4
860,219,225,58.17,4
861,228,233,58.17,4
862,230,235,58.17,4
863,234,238,58.17,4
864,238,244,58.17,4
865,240,248,58.17,4
866,246,252,58.17,4
867,249,255,58.16,4
868,252,258,58.16,4
869,251,258,58.16,4
870,254,261,58.16,4
871,259,265,58.16,4
872,262,267,58.16,4
873,262,267,58.16,4
874,262,269,58.16,4
875,262,269,58.16,4
876,268,274,58.16,4
877,268,274,58.16,4
878,270,275,58.16,4
879,270,275,58.16,4
880,268,274,58.16,4
881,273,279,58.16,4
882,273,278,58.15,4
883,270,275,58.15,4
884,265,270,58.15,4
885,261,266,58.15,4
886,252,260,58.15,4
887,248,254,58.15,4
888,245,250,58.15,4
889,243,248,58.15,4
890,240,245,58.15,4
891,235,239,58.15,4
892,231,237,58.15,4
893,229,235,58.15,4
894,224,230,58.15,4
895,223,230,58.15,4
896,219,226,58.15,4
897,218,224,58.15,4
898,216,222,58.14,4
899,214,219,58.14,4
900,213,219,58.14,4
